C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_54_310.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_54_310.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_54_310.jpg,0,0,0,5.265429
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_54_514.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_54_514.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_54_514.jpg,-0.6124759,0,0,5.015254
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_54_738.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_54_738.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_54_738.jpg,0,0,0,4.846202
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_54_913.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_54_913.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_54_913.jpg,0,0,0,4.75913
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_55_144.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_55_144.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_55_144.jpg,-0.6889581,0,0,4.485762
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_55_384.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_55_384.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_55_384.jpg,0,0,0,4.32227
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_55_618.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_55_618.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_55_618.jpg,0,0,0,4.218925
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_55_816.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_55_816.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_55_816.jpg,-0.600979,0,0,4.02206
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_56_018.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_56_018.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_56_018.jpg,0,0,0,3.902726
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_56_265.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_56_265.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_56_265.jpg,0,0,0,3.809409
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_56_473.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_56_473.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_56_473.jpg,-0.6297651,0,0,3.612675
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_56_662.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_56_662.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_56_662.jpg,-0.06275856,0,0,3.521551
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_56_832.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_56_832.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_56_832.jpg,0,0,0,3.457805
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_57_045.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_57_045.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_57_045.jpg,0,0.6394531,0,4.908033
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_57_308.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_57_308.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_57_308.jpg,0,0,0,4.808145
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_57_539.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_57_539.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_57_539.jpg,0,0,0,4.693185
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_57_799.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_57_799.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_57_799.jpg,-0.7784457,0,0,4.354023
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_58_068.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_58_068.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_58_068.jpg,0,0,0,4.169472
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_58_275.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_58_275.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_58_275.jpg,-0.6193879,0,0,3.959445
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_58_476.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_58_476.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_58_476.jpg,-0.01478326,0,0,3.842793
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_58_684.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_58_684.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_58_684.jpg,0,0,0,3.766051
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_58_905.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_58_905.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_58_905.jpg,-0.659475,0,0,3.560589
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_59_140.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_59_140.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_59_140.jpg,0,0,0,3.433094
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_59_385.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_59_385.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_59_385.jpg,-0.7375998,0,0,3.207819
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_59_637.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_59_637.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_59_637.jpg,0,0,0,3.076774
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_03_59_865.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_03_59_865.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_03_59_865.jpg,0,0.6833047,0,4.796814
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_00_087.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_00_087.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_00_087.jpg,0,1,0,7.314797
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_00_329.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_00_329.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_00_329.jpg,0,1,0,10.01688
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_00_547.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_00_547.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_00_547.jpg,-0.6620104,0.3379896,0,10.42142
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_00_783.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_00_783.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_00_783.jpg,0,0,0,10.10088
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_00_986.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_00_986.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_00_986.jpg,0,0,0,9.898991
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_01_237.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_01_237.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_01_237.jpg,0,0,0,9.642757
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_01_435.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_01_435.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_01_435.jpg,0,0,0,9.450176
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_01_646.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_01_646.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_01_646.jpg,-0.6212138,0,0,9.000942
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_01_866.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_01_866.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_01_866.jpg,0,0,0,8.726193
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_02_099.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_02_099.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_02_099.jpg,0,0,0,8.517398
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_02_304.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_02_304.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_02_304.jpg,0,0,0,8.347308
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_02_516.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_02_516.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_02_516.jpg,-0.6341001,0,0,7.920083
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_02_732.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_02_732.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_02_732.jpg,0,0,0,7.669857
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_03_008.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_03_008.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_03_008.jpg,0,0,0,7.471287
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_03_181.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_03_181.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_03_181.jpg,0,0.5589857,0,8.515514
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_03_415.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_03_415.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_03_415.jpg,0,1,0,11.15789
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_03_650.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_03_650.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_03_650.jpg,0,1,0,13.50452
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_03_845.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_03_845.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_03_845.jpg,0,1,0,15.53558
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_04_093.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_04_093.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_04_093.jpg,0,0.2634951,0,15.89956
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_04_335.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_04_335.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_04_335.jpg,-0.7292366,0,0,15.41782
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_04_579.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_04_579.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_04_579.jpg,-0.01750207,0,0,14.46922
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_04_819.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_04_819.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_04_819.jpg,0,0,0,14.62295
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_05_065.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_05_065.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_05_065.jpg,0,0,0,13.79791
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_05_325.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_05_325.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_05_325.jpg,0,0,0,13.31176
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_05_520.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_05_520.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_05_520.jpg,0,0,0,13.074
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_05_718.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_05_718.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_05_718.jpg,0,0,0,12.74703
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_05_910.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_05_910.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_05_910.jpg,0,0,0,13.0956
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_06_129.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_06_129.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_06_129.jpg,-0.5637587,0,0,12.50529
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_06_346.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_06_346.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_06_346.jpg,0,0,0,12.15202
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_06_597.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_06_597.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_06_597.jpg,0,0,0,11.31699
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_06_830.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_06_830.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_06_830.jpg,0,0,0,11.30957
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_07_045.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_07_045.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_07_045.jpg,0,0,0,11.14691
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_07_289.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_07_289.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_07_289.jpg,0,0,0,10.88074
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_07_528.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_07_528.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_07_528.jpg,0,0,0,10.6204
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_07_767.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_07_767.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_07_767.jpg,0,0,0,10.36635
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_07_982.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_07_982.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_07_982.jpg,0,0,0,10.13882
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_08_214.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_08_214.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_08_214.jpg,0,0,0,9.896242
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_08_457.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_08_457.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_08_457.jpg,-0.7305706,0,0,9.273932
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_08_696.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_08_696.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_08_696.jpg,-0.017627,0,0,8.948647
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_08_869.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_08_869.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_08_869.jpg,0,0,0,8.805052
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_09_075.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_09_075.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_09_075.jpg,0,0,0,8.611804
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_09_293.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_09_293.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_09_293.jpg,0,0,0,8.439815
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_09_512.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_09_512.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_09_512.jpg,0,0,0,8.254591
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_09_776.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_09_776.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_09_776.jpg,-0.788772,0,0,7.640537
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_10_016.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_10_016.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_10_016.jpg,-0.06775367,0,0,7.373718
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_10_210.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_10_210.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_10_210.jpg,0,0,0,7.239822
C:\Users\Jayanth\Desktop\data\IMG\center_2020_08_13_21_04_10_383.jpg, C:\Users\Jayanth\Desktop\data\IMG\left_2020_08_13_21_04_10_383.jpg, C:\Users\Jayanth\Desktop\data\IMG\right_2020_08_13_21_04_10_383.jpg,0,0,0,7.109564
